,Sheet Name,Primary,Client Name,Est,Estimate Name,Month of Service,Product Name,Ordered,Status,Publisher,Billed,Missing Invoice/Incorrect Placement,Assigned To,Due Date,Placement name,Placement ID,Actual Net Billable,Approval Status,Estimate Status
2511,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76130,Evergreen_ProgVideo_Auction_Cr,2021-07-01,Fees,1562.33,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GKM,1562.33,Fee Buy: Unknown,
2512,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76130,Evergreen_ProgVideo_Auction_Cr,2021-08-01,Fees,1720.35,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GKM,1720.35,Fee Buy: Unknown,
2513,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76131,Evergreen_ProgNative_Auction_C,2021-06-01,Basebuy,37597.72,Approved,CANVAS,43864.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Native - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3GPL,37597.72,Media Buy: Approved,Dependent
2514,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76131,Evergreen_ProgNative_Auction_C,2021-07-01,Basebuy,50789.9,Approved,CANVAS,0.0,,Soo Chin,2021-07-06,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Native - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3GPL,43534.17,"Media Buy (Ordered <> Billable): Delta = $7,255.73",Dependent
2515,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76131,Evergreen_ProgNative_Auction_C,2021-08-01,Basebuy,44633.55,Approved,CANVAS,0.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Native - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3GPL,44633.55,Media Buy: Approved,Dependent
2516,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76132,Evergreen_ProgNative_Auction_C,2021-06-01,Fees,152.85,Approved,DCM,70.0,,Soo Chin,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GW3,183.96,Fee Buy: Unknown,
2517,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76132,Evergreen_ProgNative_Auction_C,2021-06-01,Fees,183.96,Approved,DCM,152.85,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GW3,183.96,Fee Buy: Unknown,
2518,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76132,Evergreen_ProgNative_Auction_C,2021-07-01,Fees,1562.33,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GW3,1562.33,Fee Buy: Unknown,
2519,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76132,Evergreen_ProgNative_Auction_C,2021-08-01,Fees,1720.35,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GW3,1720.35,Fee Buy: Unknown,
2520,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76134,Evergreen_ProgPMP_Auction_Cros,2021-06-01,Basebuy,76710.6,Approved,CANVAS,77263.8,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - PMP - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3JFN,76710.6,Media Buy: Approved,Dependent
2521,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76134,Evergreen_ProgPMP_Auction_Cros,2021-07-01,Basebuy,90042.22,Approved,CANVAS,0.0,,Soo Chin,2021-07-06,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - PMP - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3JFN,89390.72,Media Buy (Ordered <> Billable): Delta = $651.50,Dependent
2522,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76134,Evergreen_ProgPMP_Auction_Cros,2021-08-01,Basebuy,79572.43,Approved,CANVAS,0.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - PMP - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3JFN,79572.43,Media Buy: Approved,Dependent
2523,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76135,Evergreen_ProgPMP_Auction_Cros,2021-06-01,Fees,244.61,Approved,DBLVERIF,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JL8,244.61,Fee Buy: Unknown,
2524,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76135,Evergreen_ProgPMP_Auction_Cros,2021-06-01,Fees,122.57,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JL0,122.57,Fee Buy: Unknown,
2525,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76135,Evergreen_ProgPMP_Auction_Cros,2021-07-01,Fees,245.0,Approved,DBLVERIF,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JL8,245.0,Fee Buy: Unknown,
2526,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76135,Evergreen_ProgPMP_Auction_Cros,2021-07-01,Fees,125.0,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JL0,125.0,Fee Buy: Unknown,
2527,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76135,Evergreen_ProgPMP_Auction_Cros,2021-08-01,Fees,245.0,Approved,DBLVERIF,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JL8,245.0,Fee Buy: Unknown,
2528,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76135,Evergreen_ProgPMP_Auction_Cros,2021-08-01,Fees,125.0,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JL0,125.0,Fee Buy: Unknown,
2529,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-06-01,Basebuy,303981.17,Approved,CANVAS,304772.84,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - Retention - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6H,76106.47,"Media Buy (Ordered <> Billable): Delta = $227,874.70",Dependent
2530,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-06-01,Basebuy,303981.17,Approved,CANVAS,304772.84,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - Conquesting - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6L,75730.75,"Media Buy (Ordered <> Billable): Delta = $228,250.42",Dependent
2531,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-06-01,Basebuy,303981.17,Approved,CANVAS,304772.84,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - Retention - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6K,76006.51,"Media Buy (Ordered <> Billable): Delta = $227,974.66",Dependent
2532,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-06-01,Basebuy,303981.17,Approved,CANVAS,304772.84,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - Conquesting - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6J,76137.44,"Media Buy (Ordered <> Billable): Delta = $227,843.73",Dependent
2533,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-07-01,Basebuy,350370.71,Approved,CANVAS,0.0,,Soo Chin,2021-07-06,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - Conquesting - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6J,69928.15,"Media Buy (Ordered <> Billable): Delta = $280,442.56",Dependent
2534,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-07-01,Basebuy,350370.71,Approved,CANVAS,0.0,,Soo Chin,2021-07-06,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - Retention - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6H,87592.75,"Media Buy (Ordered <> Billable): Delta = $262,777.96",Dependent
2535,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-07-01,Basebuy,350370.71,Approved,CANVAS,0.0,,Soo Chin,2021-07-06,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - Retention - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6K,77081.52,"Media Buy (Ordered <> Billable): Delta = $273,289.19",Dependent
2536,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-07-01,Basebuy,350370.71,Approved,CANVAS,0.0,,Soo Chin,2021-07-06,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - Conquesting - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6L,87592.75,"Media Buy (Ordered <> Billable): Delta = $262,777.96",Dependent
2537,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-07-01,Basebuy,350371.0,Approved,CANVAS,350370.71,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - Conquesting - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6J,69928.15,"Media Buy (Ordered <> Billable): Delta = $280,442.85",Dependent
2538,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-07-01,Basebuy,350371.0,Approved,CANVAS,350370.71,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - Retention - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6H,87592.75,"Media Buy (Ordered <> Billable): Delta = $262,778.25",Dependent
2539,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-07-01,Basebuy,350371.0,Approved,CANVAS,350370.71,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - Retention - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6K,77081.52,"Media Buy (Ordered <> Billable): Delta = $273,289.48",Dependent
2540,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-07-01,Basebuy,350371.0,Approved,CANVAS,350370.71,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - Conquesting - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6L,87592.75,"Media Buy (Ordered <> Billable): Delta = $262,778.25",Dependent
2541,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-08-01,Basebuy,309178.0,Approved,CANVAS,0.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - Retention - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6K,77294.5,"Media Buy (Ordered <> Billable): Delta = $231,883.50",Dependent
2542,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-08-01,Basebuy,309178.0,Approved,CANVAS,0.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - Conquesting - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6J,77294.5,"Media Buy (Ordered <> Billable): Delta = $231,883.50",Dependent
2543,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-08-01,Basebuy,309178.0,Approved,CANVAS,0.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - Conquesting - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6L,77294.5,"Media Buy (Ordered <> Billable): Delta = $231,883.50",Dependent
2544,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76136,Evergreen_ProgAmazon_Auction_C,2021-08-01,Basebuy,309178.0,Approved,CANVAS,0.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - Retention - Amazon - Autos - 1PD_300x250_None_DFR_NON_N_No Button_N_NON,P1MBR6H,77294.5,"Media Buy (Ordered <> Billable): Delta = $231,883.50",Dependent
2545,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76137,Evergreen_ProgAmazon_Auction_C,2021-06-01,Fees,3563.15,Approved,DBLVERIF,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JYD,3563.15,Fee Buy: Unknown,
2546,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76137,Evergreen_ProgAmazon_Auction_C,2021-06-01,Fees,3328.38,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JY8,3328.38,Fee Buy: Unknown,
2547,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76137,Evergreen_ProgAmazon_Auction_C,2021-07-01,Fees,3600.0,Approved,DBLVERIF,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JYD,3600.0,Fee Buy: Unknown,
2548,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76137,Evergreen_ProgAmazon_Auction_C,2021-07-01,Fees,3400.0,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JY8,3400.0,Fee Buy: Unknown,
2549,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76137,Evergreen_ProgAmazon_Auction_C,2021-08-01,Fees,3600.0,Approved,DBLVERIF,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JYD,3600.0,Fee Buy: Unknown,
2550,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76137,Evergreen_ProgAmazon_Auction_C,2021-08-01,Fees,3400.0,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3JY8,3400.0,Fee Buy: Unknown,
2551,2021-07_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-06-01,Fees,11.0,Approved,DBLVERIF,10.0,,Soo Chin,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KXB,9.84,Fee Buy: Unknown,
2552,2021-07_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-06-01,Fees,20.0,Approved,DCM,50.0,,Soo Chin,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KX6,0.0,Fee Buy: Unknown,
2553,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-06-01,Fees,9.84,Approved,DBLVERIF,11.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KXB,9.84,Fee Buy: Unknown,
2554,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-06-01,Fees,0.0,Approved,DCM,20.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KX6,0.0,Fee Buy: Unknown,
2555,2021-07_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-07-01,Fees,15.0,Approved,DBLVERIF,0.0,,Soo Chin,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KXB,16.16,Fee Buy: Unknown,
2556,2021-07_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-07-01,Fees,20.0,Approved,DCM,0.0,,Soo Chin,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KX6,0.0,Fee Buy: Unknown,
2557,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-07-01,Fees,16.16,Approved,DBLVERIF,15.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KXB,16.16,Fee Buy: Unknown,
2558,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-07-01,Fees,90.0,Approved,DCM,20.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KX6,0.0,Fee Buy: Unknown,
2559,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-08-01,Fees,15.0,Approved,DBLVERIF,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KXB,15.0,Fee Buy: Unknown,
2560,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76139,Evergreen_ProgConquest_Auction,2021-08-01,Fees,20.0,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3KX6,110.0,Fee Buy: Unknown,
2561,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76140,Evergreen_ProgConquest_Auction,2021-06-01,Basebuy,1927.79,Approved,CANVAS,1920.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_CPO_OPX_NON_CPA_HMA - CPO - Conquesting - TTD - Basic_300x250_None_DVFB_NON_N_No Button_N_ISV,P1K3KP8,1927.79,Media Buy: Approved,Dependent
2562,2021-07_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76140,Evergreen_ProgConquest_Auction,2021-07-01,Basebuy,2640.0,Approved,CANVAS,0.0,,Soo Chin,2021-07-06,NAT_NAT_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_CPO_OPX_NON_CPA_HMA - CPO - Conquesting - TTD - Basic_300x250_None_DVFB_NON_N_No Button_N_ISV,P1K3KP8,2640.0,Media Buy: Approved,Dependent
2563,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76140,Evergreen_ProgConquest_Auction,2021-07-01,Basebuy,2632.09,Approved,CANVAS,2640.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_CPO_OPX_NON_CPA_HMA - CPO - Conquesting - TTD - Basic_300x250_None_DVFB_NON_N_No Button_N_ISV,P1K3KP8,2640.0,Media Buy (Ordered <> Billable): Delta = $-7.91,Dependent
2564,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76140,Evergreen_ProgConquest_Auction,2021-08-01,Basebuy,2639.93,Approved,CANVAS,0.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_CPO_OPX_NON_CPA_HMA - CPO - Conquesting - TTD - Basic_300x250_None_DVFB_NON_N_No Button_N_ISV,P1K3KP8,2640.0,Media Buy (Ordered <> Billable): Delta = $-0.07,Dependent
2565,2021-07_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76141,Evergreen_ProgRetention_Auctio,2021-06-01,Fees,46.0,Approved,DBLVERIF,30.0,,Soo Chin,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3L50,56.33,Fee Buy: Unknown,
2566,2021-07_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76141,Evergreen_ProgRetention_Auctio,2021-06-01,Fees,23.0,Approved,DCM,50.0,,Soo Chin,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3L4C,28.05,Fee Buy: Unknown,
2567,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76141,Evergreen_ProgRetention_Auctio,2021-06-01,Fees,56.33,Approved,DBLVERIF,46.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3L50,56.33,Fee Buy: Unknown,
2568,2021-08_HMAC Digital_National Grid,,IWA_Hyundai_Tier 1_CPO,76141,Evergreen_ProgRetention_Auctio,2021-06-01,Fees,28.05,Approved,DCM,23.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3L4C,28.05,Fee Buy: Unknown,
